plot_id,fold,matching,Ftype,Altitude
plot_25129,1.0,micmac,C,Faible
plot_25130,1.0,micmac,C,Faible
plot_25131,1.0,micmac,D,Faible
plot_25132,1.0,micmac,D,Faible
plot_25133,1.0,micmac,D,Faible
plot_25134,1.0,micmac,D,Faible
plot_25135,1.0,micmac,D,Faible
plot_25136,1.0,micmac,D,Faible
plot_25137,1.0,micmac,D,Faible
plot_25138,1.0,micmac,D,Faible
plot_25139,1.0,micmac,D,Faible
plot_25140,1.0,micmac,D,Faible
plot_25141,1.0,micmac,D,Faible
plot_25142,1.0,micmac,M,Faible
plot_25143,1.0,micmac,D,Faible
plot_25144,1.0,micmac,D,Faible
plot_25145,1.0,micmac,D,Faible
plot_25146,1.0,micmac,D,Faible
plot_25147,1.0,micmac,D,Faible
plot_25148,1.0,micmac,D,Faible
plot_25149,1.0,micmac,D,Faible
plot_25150,1.0,micmac,D,Moyen
plot_25151,1.0,micmac,D,Faible
plot_25152,1.0,micmac,D,Faible
plot_25153,1.0,micmac,D,Faible
plot_25154,1.0,micmac,D,Faible
plot_25155,1.0,micmac,D,Faible
plot_25156,1.0,micmac,D,Faible
plot_25157,1.0,micmac,D,Moyen
plot_25158,1.0,micmac,D,Faible
plot_25159,1.0,micmac,D,Moyen
plot_25160,2.0,micmac,D,Moyen
plot_25161,2.0,micmac,D,Moyen
plot_25162,2.0,micmac,D,Moyen
plot_25163,1.0,micmac,D,Moyen
plot_25164,2.0,micmac,D,Moyen
plot_25165,2.0,micmac,D,Moyen
plot_25166,2.0,micmac,D,Moyen
plot_25167,2.0,micmac,D,Moyen
plot_25168,2.0,micmac,D,Moyen
plot_25169,2.0,micmac,D,Moyen
plot_25170,2.0,micmac,D,Moyen
plot_25171,2.0,micmac,D,Moyen
plot_25172,2.0,micmac,D,Moyen
plot_25173,2.0,micmac,C,Moyen
plot_25174,2.0,micmac,M,Moyen
plot_25175,2.0,micmac,D,Moyen
plot_25176,2.0,micmac,C,Faible
plot_25177,2.0,micmac,D,Moyen
plot_25178,2.0,micmac,D,Moyen
plot_25179,2.0,micmac,D,Moyen
plot_25180,2.0,micmac,D,Moyen
plot_25181,2.0,micmac,D,Moyen
plot_25182,2.0,micmac,D,Moyen
plot_25183,2.0,micmac,D,Faible
plot_25184,2.0,micmac,D,Moyen
plot_25185,2.0,micmac,D,Moyen
plot_25186,2.0,micmac,D,Moyen
plot_25187,2.0,micmac,D,Moyen
plot_25188,2.0,micmac,D,Moyen
plot_25189,2.0,micmac,D,Moyen
plot_25190,2.0,micmac,D,Moyen
plot_25191,2.0,micmac,D,Moyen
plot_25192,2.0,micmac,D,Moyen
plot_25193,2.0,micmac,D,Moyen
plot_25194,2.0,micmac,D,Moyen
plot_25195,2.0,micmac,D,Moyen
plot_25196,2.0,micmac,D,Moyen
plot_25197,2.0,micmac,D,Moyen
plot_25198,2.0,micmac,D,Moyen
plot_25199,2.0,micmac,D,Moyen
plot_25200,2.0,micmac,D,Moyen
plot_25201,2.0,micmac,D,Moyen
plot_25202,2.0,micmac,D,Moyen
plot_25203,2.0,micmac,D,Moyen
plot_25204,2.0,micmac,M,Moyen
plot_25205,2.0,micmac,D,Moyen
plot_25206,2.0,micmac,D,Moyen
plot_25207,2.0,micmac,D,Moyen
plot_25208,2.0,micmac,C,Moyen
plot_25209,2.0,micmac,D,Moyen
plot_25210,2.0,micmac,D,Moyen
plot_25211,2.0,micmac,D,Moyen
plot_25212,2.0,micmac,D,Moyen
plot_25213,2.0,micmac,D,Moyen
plot_25214,2.0,micmac,D,Moyen
plot_25215,2.0,micmac,C,Moyen
plot_25216,2.0,micmac,D,Moyen
plot_25217,2.0,micmac,D,Moyen
plot_25218,2.0,micmac,D,Moyen
plot_25219,2.0,micmac,C,Moyen
plot_25220,2.0,micmac,D,Moyen
plot_25221,2.0,micmac,D,Moyen
plot_25222,2.0,micmac,D,Moyen
plot_25223,2.0,micmac,D,Moyen
plot_25224,2.0,micmac,D,Moyen
plot_25225,2.0,micmac,M,Moyen
plot_25226,2.0,micmac,D,Moyen
plot_25227,2.0,micmac,D,Moyen
plot_25228,2.0,micmac,C,Moyen
plot_25229,2.0,micmac,D,Moyen
plot_25230,2.0,micmac,D,Moyen
plot_25231,2.0,micmac,D,Moyen
plot_25232,2.0,micmac,D,Moyen
plot_25233,2.0,micmac,D,Moyen
plot_25234,2.0,micmac,D,Moyen
plot_25235,2.0,micmac,D,Moyen
plot_25236,2.0,micmac,D,Moyen
plot_25237,2.0,micmac,C,Moyen
plot_25239,2.0,micmac,D,Moyen
plot_25240,2.0,micmac,D,Moyen
plot_25241,2.0,micmac,M,Moyen
plot_25242,2.0,micmac,D,Moyen
plot_25243,2.0,micmac,D,Moyen
plot_25244,2.0,micmac,D,Moyen
plot_25245,2.0,micmac,D,Moyen
plot_25246,2.0,micmac,D,Moyen
plot_25247,2.0,micmac,D,Moyen
plot_25248,2.0,micmac,M,Moyen
plot_25249,2.0,micmac,M,Moyen
plot_25250,2.0,micmac,D,Moyen
plot_25251,2.0,micmac,D,Moyen
plot_25252,2.0,micmac,D,Moyen
plot_25253,2.0,micmac,D,Moyen
plot_25254,2.0,micmac,D,Moyen
plot_25255,2.0,micmac,D,Moyen
plot_25256,2.0,micmac,D,Moyen
plot_25257,2.0,micmac,D,Moyen
plot_25258,2.0,micmac,D,Moyen
plot_25259,2.0,micmac,M,Moyen
plot_25260,2.0,micmac,D,Moyen
plot_25261,2.0,micmac,D,Moyen
plot_25262,2.0,micmac,D,Moyen
plot_25263,2.0,micmac,D,Moyen
plot_25264,2.0,micmac,D,Moyen
plot_25265,2.0,micmac,D,Moyen
plot_25266,2.0,micmac,D,Moyen
plot_25267,1.0,micmac,D,Faible
plot_25268,1.0,micmac,C,Faible
plot_25269,1.0,micmac,D,Faible
plot_25270,1.0,micmac,D,Faible
plot_25271,1.0,micmac,D,Faible
plot_25272,1.0,micmac,D,Moyen
plot_25273,1.0,micmac,D,Faible
plot_25274,1.0,micmac,D,Faible
plot_25275,1.0,micmac,D,Moyen
plot_25276,1.0,micmac,D,Faible
plot_25277,1.0,micmac,D,Faible
plot_25278,1.0,micmac,D,Moyen
plot_25279,1.0,micmac,C,Moyen
plot_25280,1.0,micmac,D,Faible
plot_25281,1.0,micmac,D,Faible
plot_25282,1.0,micmac,D,Faible
plot_25283,1.0,micmac,D,Faible
plot_25284,2.0,micmac,D,Moyen
plot_25285,2.0,micmac,D,Moyen
plot_25286,2.0,micmac,D,Moyen
plot_25287,2.0,micmac,D,Moyen
plot_25288,2.0,micmac,D,Moyen
plot_25289,2.0,micmac,D,Moyen
plot_25290,2.0,micmac,D,Moyen
plot_25291,2.0,micmac,D,Moyen
plot_25292,2.0,micmac,M,Moyen
plot_25293,2.0,micmac,D,Moyen
plot_25294,2.0,micmac,D,Moyen
plot_25295,2.0,micmac,D,Moyen
plot_25296,2.0,micmac,M,Moyen
plot_25297,2.0,micmac,D,Moyen
plot_25298,2.0,micmac,D,Moyen
plot_25299,2.0,micmac,D,Moyen
plot_25300,2.0,micmac,D,Moyen
plot_25301,2.0,micmac,D,Moyen
plot_25302,2.0,micmac,D,Moyen
plot_25303,2.0,micmac,D,Moyen
plot_25304,2.0,micmac,D,Moyen
plot_25305,2.0,micmac,D,Moyen
plot_25306,2.0,micmac,D,Moyen
plot_25307,2.0,micmac,D,Moyen
plot_25308,2.0,micmac,D,Moyen
plot_25309,2.0,micmac,D,Moyen
plot_25310,2.0,micmac,C,Moyen
plot_25311,2.0,micmac,D,Moyen
plot_25312,2.0,micmac,D,Moyen
plot_25313,2.0,micmac,D,Moyen
plot_25314,2.0,micmac,D,Moyen
plot_25315,2.0,micmac,D,Moyen
plot_25316,2.0,micmac,D,Moyen
plot_25317,2.0,micmac,D,Moyen
plot_25318,2.0,micmac,D,Moyen
plot_25319,2.0,micmac,D,Moyen
plot_25320,2.0,micmac,D,Moyen
plot_25322,2.0,micmac,D,Moyen
plot_25323,2.0,micmac,D,Moyen
plot_25324,2.0,micmac,D,Moyen
plot_25325,2.0,micmac,D,Moyen
plot_25326,2.0,micmac,D,Moyen
plot_25327,2.0,micmac,D,Moyen
plot_25328,2.0,micmac,D,Moyen
plot_25329,2.0,micmac,D,Moyen
plot_25330,2.0,micmac,D,Faible
plot_25331,2.0,micmac,D,Moyen
plot_25332,2.0,micmac,D,Moyen
plot_25333,2.0,micmac,D,Moyen
plot_25334,2.0,micmac,D,Moyen
plot_25335,2.0,micmac,D,Moyen
plot_25336,2.0,micmac,D,Moyen
plot_25337,2.0,micmac,D,Moyen
plot_25338,2.0,micmac,D,Moyen
plot_25339,2.0,micmac,D,Moyen
plot_25340,2.0,micmac,D,Moyen
plot_25341,2.0,micmac,D,Moyen
plot_25342,2.0,micmac,D,Moyen
plot_25343,2.0,micmac,D,Moyen
plot_25344,2.0,micmac,D,Moyen
plot_25345,2.0,micmac,D,Moyen
plot_25346,2.0,micmac,D,Moyen
plot_25347,2.0,micmac,D,Moyen
plot_25348,2.0,micmac,D,Moyen
plot_25349,2.0,micmac,D,Moyen
plot_25350,2.0,micmac,M,Moyen
plot_25351,3.0,micmac,D,Moyen
plot_25352,3.0,micmac,M,Moyen
plot_25353,2.0,micmac,D,Moyen
plot_25354,2.0,micmac,D,Moyen
plot_25355,3.0,micmac,C,Moyen
plot_25356,3.0,micmac,C,Moyen
plot_25357,3.0,micmac,M,Moyen
plot_25358,3.0,micmac,C,Moyen
plot_25359,3.0,micmac,C,Moyen
plot_25360,3.0,micmac,C,Moyen
plot_25361,2.0,micmac,D,Faible
plot_25362,1.0,micmac,D,Faible
plot_25363,2.0,micmac,D,Moyen
plot_25364,1.0,micmac,D,Moyen
plot_25365,1.0,micmac,D,Faible
plot_25366,1.0,micmac,D,Moyen
plot_25367,2.0,micmac,D,Moyen
plot_25368,1.0,micmac,D,Moyen
plot_25369,2.0,micmac,D,Faible
plot_25370,2.0,micmac,D,Moyen
plot_25371,2.0,micmac,D,Moyen
plot_25372,2.0,micmac,D,Moyen
plot_25373,1.0,micmac,D,Moyen
plot_25374,1.0,micmac,D,Moyen
plot_25375,1.0,micmac,D,Moyen
plot_25376,1.0,micmac,D,Faible
plot_25377,2.0,micmac,M,Moyen
plot_25378,1.0,micmac,D,Faible
plot_25379,2.0,micmac,D,Moyen
plot_25380,2.0,micmac,D,Moyen
plot_25381,2.0,micmac,D,Moyen
plot_25382,2.0,micmac,D,Moyen
plot_25383,2.0,micmac,D,Moyen
plot_25384,2.0,micmac,D,Moyen
plot_25385,2.0,micmac,D,Moyen
plot_25386,2.0,micmac,D,Moyen
plot_25387,2.0,micmac,D,Moyen
plot_25388,2.0,micmac,D,Moyen
plot_25389,2.0,micmac,D,Moyen
plot_25390,2.0,micmac,D,Moyen
plot_25391,2.0,micmac,D,Moyen
plot_25392,2.0,micmac,D,Moyen
plot_25393,2.0,micmac,D,Moyen
plot_25394,2.0,micmac,D,Moyen
plot_25395,2.0,micmac,D,Moyen
plot_25396,2.0,micmac,D,Moyen
plot_25397,2.0,micmac,D,Moyen
plot_25398,2.0,micmac,D,Moyen
plot_25399,2.0,micmac,D,Moyen
plot_25400,2.0,micmac,D,Moyen
plot_25401,2.0,micmac,D,Moyen
plot_25402,2.0,micmac,D,Moyen
plot_25403,2.0,micmac,D,Moyen
plot_25404,2.0,micmac,D,Moyen
plot_25405,2.0,micmac,D,Moyen
plot_25406,2.0,micmac,D,Moyen
plot_25407,2.0,micmac,D,Moyen
plot_25408,2.0,micmac,D,Moyen
plot_25409,2.0,micmac,D,Moyen
plot_25410,2.0,micmac,D,Moyen
plot_25411,2.0,micmac,D,Moyen
plot_25412,2.0,micmac,D,Moyen
plot_25413,2.0,micmac,D,Moyen
plot_25414,2.0,micmac,D,Moyen
plot_25415,2.0,micmac,D,Moyen
plot_25416,2.0,micmac,D,Moyen
plot_25417,2.0,micmac,D,Moyen
plot_25418,2.0,micmac,D,Moyen
plot_25419,2.0,micmac,D,Moyen
plot_25420,2.0,micmac,D,Moyen
plot_25421,2.0,micmac,D,Moyen
plot_25422,2.0,micmac,D,Moyen
plot_25423,2.0,micmac,D,Moyen
plot_25424,2.0,micmac,D,Moyen
plot_25425,2.0,micmac,D,Moyen
plot_25426,2.0,micmac,D,Moyen
plot_25427,2.0,micmac,D,Moyen
plot_25428,2.0,micmac,D,Moyen
plot_25429,2.0,micmac,D,Moyen
plot_25430,2.0,micmac,D,Moyen
plot_25431,2.0,micmac,D,Moyen
plot_25432,2.0,micmac,D,Moyen
plot_25433,2.0,micmac,D,Moyen
plot_25434,2.0,micmac,D,Moyen
plot_25435,2.0,micmac,D,Moyen
plot_25436,2.0,micmac,D,Moyen
plot_25437,2.0,micmac,D,Moyen
plot_25438,2.0,micmac,D,Moyen
plot_25439,2.0,micmac,D,Moyen
plot_25440,2.0,micmac,D,Moyen
plot_25441,2.0,micmac,D,Moyen
plot_25442,2.0,micmac,D,Moyen
plot_25443,2.0,micmac,D,Moyen
plot_25444,2.0,micmac,D,Moyen
plot_25445,2.0,micmac,D,Moyen
plot_25446,2.0,micmac,D,Moyen
plot_25447,2.0,micmac,D,Moyen
plot_25448,2.0,micmac,D,Moyen
plot_25449,2.0,micmac,D,Moyen
plot_25450,1.0,ultramap,D,Moyen
plot_25451,1.0,ultramap,D,Faible
plot_25452,1.0,ultramap,D,Faible
plot_25453,1.0,ultramap,D,Faible
plot_25454,1.0,ultramap,D,Faible
plot_25455,1.0,ultramap,M,Faible
plot_25456,1.0,ultramap,D,Faible
plot_25457,1.0,ultramap,D,Faible
plot_25458,1.0,ultramap,D,Faible
plot_25459,1.0,ultramap,D,Faible
plot_25460,1.0,ultramap,D,Faible
plot_25461,1.0,ultramap,D,Faible
plot_25462,1.0,ultramap,D,Faible
plot_25463,1.0,ultramap,D,Faible
plot_25464,1.0,ultramap,M,Faible
plot_25465,1.0,ultramap,D,Moyen
plot_25466,1.0,ultramap,M,Faible
plot_25467,1.0,ultramap,C,Faible
plot_25468,1.0,ultramap,D,Faible
plot_25469,1.0,ultramap,D,Faible
plot_25470,1.0,ultramap,D,Faible
plot_25471,1.0,ultramap,C,Faible
plot_25472,1.0,ultramap,D,Faible
plot_25473,1.0,ultramap,C,Faible
plot_25474,1.0,ultramap,C,Faible
plot_25475,1.0,ultramap,D,Faible
plot_25476,1.0,ultramap,D,Faible
plot_25477,1.0,ultramap,D,Faible
plot_25478,1.0,ultramap,M,Faible
plot_25479,1.0,ultramap,D,Faible
plot_25480,1.0,ultramap,D,Faible
plot_25481,1.0,ultramap,D,Faible
plot_25482,1.0,ultramap,D,Faible
plot_25483,1.0,ultramap,D,Faible
plot_25484,1.0,ultramap,D,Faible
plot_25485,1.0,ultramap,D,Faible
plot_25486,1.0,ultramap,D,Faible
plot_25487,1.0,ultramap,M,Faible
plot_25488,1.0,ultramap,D,Faible
plot_25489,1.0,ultramap,D,Faible
plot_25490,1.0,ultramap,D,Faible
plot_25491,1.0,ultramap,D,Faible
plot_25492,1.0,ultramap,D,Faible
plot_25493,1.0,ultramap,D,Faible
plot_25494,1.0,ultramap,D,Faible
plot_25495,1.0,ultramap,C,Faible
plot_25496,1.0,ultramap,D,Faible
plot_25497,1.0,ultramap,M,Faible
plot_25498,1.0,ultramap,D,Faible
plot_25499,1.0,ultramap,D,Faible
plot_25500,1.0,ultramap,D,Faible
plot_25501,1.0,ultramap,D,Faible
plot_25502,1.0,ultramap,D,Faible
plot_25503,1.0,ultramap,M,Faible
plot_25504,1.0,ultramap,C,Faible
plot_25505,1.0,ultramap,D,Faible
plot_25506,1.0,ultramap,C,Faible
plot_25507,1.0,ultramap,D,Faible
plot_25508,1.0,ultramap,D,Faible
plot_25509,1.0,ultramap,M,Faible
plot_25510,1.0,ultramap,D,Faible
plot_25511,1.0,ultramap,D,Faible
plot_25512,1.0,ultramap,D,Faible
plot_25513,2.0,micmac,D,Moyen
plot_25514,2.0,micmac,D,Moyen
plot_25515,2.0,micmac,D,Moyen
plot_25516,2.0,micmac,D,Moyen
plot_25517,2.0,micmac,D,Moyen
plot_25518,2.0,micmac,D,Moyen
plot_25519,2.0,micmac,D,Moyen
plot_25520,2.0,micmac,D,Moyen
plot_25521,2.0,micmac,D,Faible
plot_25522,2.0,micmac,D,Faible
plot_25523,2.0,micmac,D,Moyen
plot_25524,2.0,micmac,D,Moyen
plot_25525,2.0,micmac,D,Moyen
plot_25526,2.0,micmac,C,Moyen
plot_25527,2.0,micmac,D,Moyen
plot_25528,2.0,micmac,D,Moyen
plot_25529,2.0,micmac,D,Faible
plot_25530,2.0,micmac,D,Moyen
plot_25531,2.0,micmac,D,Moyen
plot_25532,2.0,micmac,D,Moyen
plot_25533,2.0,micmac,D,Moyen
plot_25534,2.0,micmac,D,Moyen
plot_25535,2.0,micmac,D,Moyen
plot_25536,2.0,micmac,D,Moyen
plot_25537,2.0,micmac,D,Moyen
plot_25538,2.0,micmac,D,Moyen
plot_25539,2.0,micmac,D,Moyen
plot_25540,2.0,micmac,D,Moyen
plot_25541,2.0,micmac,D,Moyen
plot_25542,2.0,micmac,D,Moyen
plot_25543,2.0,micmac,D,Moyen
plot_25544,2.0,micmac,D,Moyen
plot_25545,2.0,micmac,D,Moyen
plot_25546,2.0,micmac,D,Moyen
plot_25547,2.0,micmac,D,Moyen
plot_25548,2.0,micmac,D,Moyen
plot_25549,2.0,micmac,D,Moyen
plot_25550,2.0,micmac,D,Moyen
plot_25551,2.0,micmac,D,Moyen
plot_25552,2.0,micmac,D,Moyen
plot_25553,2.0,micmac,D,Moyen
plot_25554,2.0,micmac,D,Moyen
plot_25555,2.0,micmac,D,Moyen
plot_25556,2.0,micmac,D,Moyen
plot_25557,2.0,micmac,D,Moyen
plot_25558,2.0,micmac,D,Moyen
plot_25559,2.0,micmac,D,Moyen
plot_25560,2.0,micmac,D,Moyen
plot_25561,2.0,micmac,D,Moyen
plot_25562,2.0,micmac,D,Moyen
plot_25563,2.0,micmac,D,Moyen
plot_25564,2.0,micmac,D,Moyen
plot_25565,2.0,micmac,D,Moyen
plot_25566,2.0,micmac,D,Moyen
plot_25567,2.0,micmac,D,Moyen
plot_25568,2.0,micmac,D,Moyen
plot_25569,2.0,micmac,D,Moyen
plot_25570,2.0,micmac,M,Moyen
plot_25571,2.0,micmac,D,Moyen
plot_25572,2.0,micmac,D,Moyen
plot_25573,2.0,micmac,D,Moyen
plot_25574,2.0,micmac,D,Moyen
plot_25575,2.0,micmac,D,Moyen
plot_25576,2.0,micmac,D,Moyen
plot_25577,2.0,micmac,D,Moyen
plot_25578,2.0,micmac,M,Moyen
plot_25579,2.0,micmac,D,Moyen
plot_25580,2.0,micmac,D,Moyen
plot_25581,3.0,micmac,D,Moyen
plot_25582,2.0,micmac,C,Moyen
plot_25583,3.0,micmac,D,Moyen
plot_25584,2.0,micmac,M,Moyen
plot_25585,3.0,micmac,C,Moyen
plot_25586,3.0,micmac,C,Moyen
plot_25587,3.0,micmac,C,Élevé
plot_25588,3.0,micmac,M,Moyen
plot_25589,3.0,micmac,M,Moyen
plot_25590,3.0,micmac,M,Élevé
plot_25591,3.0,micmac,M,Moyen
plot_25592,3.0,micmac,C,Moyen
plot_25593,3.0,micmac,C,Élevé
plot_25594,3.0,micmac,C,Élevé
plot_25595,3.0,micmac,D,Moyen
plot_25596,3.0,micmac,D,Moyen
plot_25597,3.0,micmac,M,Moyen
plot_25598,3.0,ultramap,C,Élevé
plot_25599,3.0,micmac,C,Moyen
plot_25600,3.0,micmac,C,Moyen
plot_25601,3.0,micmac,M,Moyen
plot_25602,1.0,ultramap,D,Moyen
plot_25603,2.0,ultramap,D,Moyen
plot_25604,2.0,ultramap,D,Moyen
plot_25605,2.0,ultramap,D,Moyen
plot_25606,2.0,ultramap,D,Moyen
plot_25607,2.0,ultramap,D,Faible
plot_25608,2.0,ultramap,D,Moyen
plot_25609,2.0,ultramap,D,Moyen
plot_25610,2.0,ultramap,D,Moyen
plot_25611,2.0,ultramap,D,Moyen
plot_25612,2.0,ultramap,D,Moyen
plot_25613,2.0,ultramap,D,Moyen
plot_25614,2.0,ultramap,D,Moyen
plot_25615,2.0,ultramap,D,Faible
plot_25616,2.0,ultramap,D,Moyen
plot_25617,2.0,ultramap,D,Moyen
plot_25618,2.0,ultramap,D,Moyen
plot_25619,2.0,ultramap,D,Moyen
plot_25620,2.0,ultramap,D,Moyen
plot_25621,2.0,ultramap,D,Moyen
plot_25622,2.0,ultramap,D,Moyen
plot_25623,2.0,ultramap,D,Moyen
plot_25624,2.0,ultramap,D,Moyen
plot_25625,2.0,ultramap,D,Moyen
plot_25626,2.0,ultramap,D,Moyen
plot_25627,2.0,ultramap,D,Moyen
plot_25628,2.0,ultramap,M,Moyen
plot_25629,2.0,ultramap,D,Moyen
plot_25630,2.0,ultramap,D,Moyen
plot_25631,2.0,ultramap,D,Faible
plot_25632,2.0,ultramap,D,Moyen
plot_25633,2.0,ultramap,D,Moyen
plot_25634,2.0,ultramap,C,Moyen
plot_25635,2.0,ultramap,D,Moyen
plot_25636,2.0,ultramap,D,Moyen
plot_25637,2.0,ultramap,D,Moyen
plot_25638,2.0,ultramap,D,Faible
plot_25639,2.0,ultramap,D,Moyen
plot_25640,2.0,ultramap,M,Moyen
plot_25641,2.0,ultramap,D,Moyen
plot_25642,2.0,ultramap,D,Moyen
plot_25643,2.0,ultramap,D,Moyen
plot_25644,2.0,ultramap,D,Moyen
plot_25645,2.0,ultramap,D,Moyen
plot_25646,2.0,ultramap,D,Moyen
plot_25647,2.0,ultramap,D,Moyen
plot_25648,2.0,ultramap,D,Moyen
plot_25649,2.0,ultramap,D,Moyen
plot_25650,2.0,ultramap,D,Moyen
plot_25651,2.0,ultramap,D,Moyen
plot_25652,2.0,ultramap,D,Moyen
plot_25653,2.0,ultramap,D,Moyen
plot_25654,2.0,ultramap,D,Moyen
plot_25655,3.0,ultramap,M,Moyen
plot_25656,2.0,ultramap,D,Moyen
plot_25657,2.0,ultramap,D,Moyen
plot_25658,2.0,ultramap,D,Moyen
plot_25659,2.0,ultramap,D,Moyen
plot_25660,2.0,ultramap,D,Faible
plot_25661,2.0,ultramap,D,Moyen
plot_25662,2.0,ultramap,D,Moyen
plot_25663,3.0,ultramap,D,Moyen
plot_25664,3.0,ultramap,D,Moyen
plot_25665,3.0,ultramap,D,Moyen
plot_25666,2.0,ultramap,D,Moyen
plot_25667,2.0,ultramap,D,Moyen
plot_25668,3.0,ultramap,D,Moyen
plot_25669,2.0,ultramap,D,Moyen
plot_25670,2.0,ultramap,D,Moyen
plot_25671,2.0,ultramap,D,Moyen
plot_25672,2.0,ultramap,D,Faible
plot_25673,3.0,ultramap,C,Moyen
plot_25674,3.0,ultramap,D,Moyen
plot_25675,3.0,ultramap,D,Moyen
plot_25676,3.0,ultramap,D,Moyen
plot_25677,3.0,ultramap,M,Moyen
plot_25678,3.0,ultramap,D,Moyen
plot_25679,3.0,ultramap,C,Moyen
plot_25680,2.0,ultramap,D,Moyen
plot_25681,3.0,ultramap,D,Moyen
plot_25682,2.0,ultramap,D,Moyen
plot_25683,2.0,ultramap,D,Moyen
plot_25684,2.0,ultramap,D,Moyen
plot_25685,3.0,ultramap,C,Élevé
plot_25686,3.0,ultramap,C,Moyen
plot_25687,2.0,ultramap,D,Moyen
plot_25688,3.0,ultramap,D,Élevé
plot_25689,3.0,ultramap,D,Élevé
plot_25690,3.0,ultramap,C,Élevé
plot_25691,3.0,ultramap,C,Élevé
plot_25692,2.0,ultramap,D,Moyen
plot_25693,3.0,ultramap,D,Élevé
plot_25694,3.0,ultramap,D,Élevé
plot_25695,3.0,ultramap,D,Moyen
plot_25696,2.0,ultramap,D,Moyen
plot_25697,1.0,ultramap,D,Moyen
plot_25698,1.0,ultramap,D,Faible
plot_25699,1.0,ultramap,D,Faible
plot_25700,1.0,ultramap,D,Faible
plot_25701,1.0,ultramap,D,Faible
plot_25702,1.0,ultramap,D,Faible
plot_25703,1.0,ultramap,D,Faible
plot_25704,1.0,ultramap,D,Faible
plot_25705,1.0,ultramap,D,Faible
plot_25706,1.0,ultramap,D,Moyen
plot_25707,1.0,ultramap,D,Faible
plot_25708,1.0,ultramap,D,Faible
plot_25709,1.0,ultramap,D,Faible
plot_25710,1.0,ultramap,D,Faible
plot_25711,1.0,ultramap,D,Faible
plot_25712,1.0,ultramap,D,Faible
plot_25713,1.0,ultramap,D,Faible
plot_25714,1.0,ultramap,D,Faible
plot_25715,1.0,ultramap,D,Faible
plot_25716,1.0,ultramap,D,Faible
plot_25717,1.0,ultramap,D,Faible
plot_25718,1.0,ultramap,D,Faible
plot_25719,1.0,ultramap,D,Faible
plot_25720,1.0,ultramap,D,Faible
plot_25721,1.0,ultramap,D,Faible
plot_25722,1.0,ultramap,D,Faible
plot_25723,1.0,ultramap,D,Faible
plot_25724,1.0,ultramap,D,Faible
plot_25725,1.0,ultramap,D,Faible
plot_25726,1.0,ultramap,D,Faible
plot_25727,1.0,ultramap,D,Faible
plot_25728,1.0,ultramap,D,Faible
plot_25729,1.0,ultramap,M,Faible
plot_25730,1.0,ultramap,D,Faible
plot_25731,1.0,ultramap,D,Faible
plot_25732,1.0,ultramap,D,Faible
plot_25733,1.0,ultramap,D,Faible
plot_25734,1.0,ultramap,D,Faible
plot_25735,1.0,ultramap,D,Faible
plot_25736,1.0,ultramap,D,Faible
plot_25737,1.0,ultramap,D,Faible
plot_25738,1.0,ultramap,D,Faible
plot_25739,1.0,ultramap,D,Faible
plot_25740,1.0,ultramap,D,Faible
plot_25741,1.0,ultramap,D,Faible
plot_25742,1.0,ultramap,D,Faible
plot_25743,1.0,ultramap,D,Faible
plot_25744,1.0,ultramap,D,Faible
plot_25745,1.0,ultramap,D,Faible
plot_25746,1.0,ultramap,M,Faible
plot_25747,1.0,ultramap,D,Faible
plot_25748,1.0,ultramap,D,Faible
plot_25749,1.0,ultramap,C,Faible
plot_25750,1.0,ultramap,D,Moyen
plot_25751,1.0,ultramap,D,Faible
plot_25752,1.0,ultramap,D,Faible
plot_25753,1.0,ultramap,M,Moyen
plot_25754,1.0,ultramap,C,Moyen
plot_25755,1.0,ultramap,C,Moyen
plot_25756,1.0,ultramap,C,Moyen
plot_25757,1.0,ultramap,M,Moyen
plot_25758,1.0,ultramap,D,Moyen
plot_25759,1.0,ultramap,D,Moyen
plot_25760,1.0,ultramap,C,Moyen
plot_25761,1.0,ultramap,D,Moyen
plot_25762,1.0,ultramap,D,Faible
plot_25763,1.0,ultramap,D,Faible
plot_25764,1.0,ultramap,D,Moyen
plot_25765,1.0,ultramap,D,Faible
plot_25766,1.0,ultramap,C,Moyen
plot_25767,1.0,ultramap,D,Moyen
plot_25768,1.0,ultramap,D,Faible
plot_25769,1.0,ultramap,D,Moyen
plot_25770,1.0,ultramap,C,Moyen
plot_25771,1.0,ultramap,C,Moyen
plot_25772,1.0,ultramap,D,Faible
plot_25773,1.0,ultramap,D,Moyen
plot_25774,1.0,ultramap,M,Moyen
plot_25775,1.0,ultramap,M,Moyen
plot_25776,1.0,ultramap,D,Moyen
plot_25777,1.0,ultramap,C,Moyen
plot_25778,1.0,ultramap,C,Moyen
plot_25779,1.0,ultramap,C,Moyen
plot_25780,1.0,ultramap,C,Moyen
plot_25781,1.0,ultramap,C,Moyen
plot_25782,1.0,ultramap,D,Moyen
plot_25783,1.0,ultramap,D,Moyen
plot_25784,1.0,ultramap,D,Moyen
plot_25785,1.0,ultramap,D,Moyen
plot_25786,1.0,ultramap,D,Faible
plot_25787,1.0,ultramap,D,Moyen
plot_25788,1.0,ultramap,D,Moyen
plot_25789,1.0,ultramap,D,Moyen
plot_25790,1.0,ultramap,D,Moyen
plot_25791,1.0,ultramap,D,Moyen
plot_25792,1.0,ultramap,D,Moyen
